,SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,p_churn
4935,-0.4490829073213028,-0.8386970354148419,-1.453272688436563,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10601748
2924,-0.4490829073213028,-1.2849051825704358,-0.09620400266821762,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.48043656
1117,-0.4490829073213028,-1.0415189204855664,-0.16240247514472228,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3293399
2477,-0.4490829073213028,0.5404917830660854,0.6319791945733335,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.214859
2757,-0.4490829073213028,0.49992740605194047,-0.3609978925742362,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.069497496
4136,-0.4490829073213028,-1.1632120515280011,-1.3208757434835536,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1744386
4133,2.2267603235331674,0.41879865202365063,1.2608646831001278,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.36233506
4860,-0.4490829073213028,-0.8386970354148419,0.7974753757645952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6614598
5243,-0.4490829073213028,-1.1632120515280011,-0.6257917824802548,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4648039
4125,-0.4490829073213028,-0.9198257894431316,0.6650784308115858,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.54448086
1586,-0.4490829073213028,1.3517793233489839,1.3270631555766323,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07131803
1919,-0.4490829073213028,1.5951655854338533,0.8636738482410998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1071138
818,-0.4490829073213028,-1.2037764285421462,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.067954786
2692,-0.4490829073213028,-0.3924888882592477,0.003093706046539352,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22566038
2744,-0.4490829073213028,-1.244340805556291,0.5657807220968288,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6803441
6681,-0.4490829073213028,1.5951655854338533,1.5256585730061463,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16073048
5272,-0.4490829073213028,-1.244340805556291,0.13549065099954866,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.61259997
6848,-0.4490829073213028,-1.2849051825704358,0.6650784308115858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6887994
4449,-0.4490829073213028,-1.1632120515280011,0.036192942284791675,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5071349
2580,-0.4490829073213028,1.3517793233489839,0.7974753757645952,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15153433
348,-0.4490829073213028,1.270650569320694,0.3009868321908103,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06611394
5117,-0.4490829073213028,-0.9198257894431316,0.6981776670498382,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.51167417
3340,-0.4490829073213028,-1.1632120515280011,-0.03000553019171297,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.52286816
6515,-0.4490829073213028,-1.0009545434714215,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15578473
6048,-0.4490829073213028,1.3923437003631287,0.3671853046673149,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.06873414
2169,-0.4490829073213028,-1.2849051825704358,0.16858988723780097,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5853692
2808,-0.4490829073213028,1.230086192306549,-1.4863719246748153,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0037712834
3681,2.2267603235331674,-0.9198257894431316,0.26788759595255796,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.47275597
2950,-0.4490829073213028,-0.47361764228753755,0.5326814858585766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47243565
3741,2.2267603235331674,1.270650569320694,0.3340860684290626,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.11296375
3994,-0.4490829073213028,-1.1632120515280011,0.5326814858585766,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5881728
1286,-0.4490829073213028,1.5140368314055634,0.6981776670498382,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052590862
6384,-0.4490829073213028,-0.8386970354148419,-0.09620400266821762,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4525998
1271,-0.4490829073213028,1.4734724543914186,-0.8574864361480211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02010625
1555,-0.4490829073213028,-1.2849051825704358,0.6650784308115858,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.63543606
4751,-0.4490829073213028,-1.0820832974997114,0.6981776670498382,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6329339
5919,2.2267603235331674,-1.2849051825704358,-0.6257917824802548,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5151957
3594,-0.4490829073213028,-0.5547463963158273,0.16858988723780097,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34565204
60,-0.4490829073213028,-0.18966700318852311,0.16858988723780097,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.22324434
4952,-0.4490829073213028,-0.02740949513194345,0.16858988723780097,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1783848
1589,-0.4490829073213028,-0.23023138020266803,-0.2947994200977316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18998885
550,-0.4490829073213028,1.0272643072358245,1.3270631555766323,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.04198565
2501,-0.4490829073213028,0.41879865202365063,0.4995822496203242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20586982
5409,-0.4490829073213028,1.5951655854338533,0.003093706046539352,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.08177582
6853,-0.4490829073213028,-0.18966700318852311,-1.155379562292292,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.060559403
3830,-0.4490829073213028,-1.0009545434714215,-1.5194711609130676,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.037499398
6775,-0.4490829073213028,1.0678286842499694,1.5256585730061463,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1647545
160,-0.4490829073213028,-0.9603901664572766,0.16858988723780097,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5192608
1475,-0.4490829073213028,-0.14910262617437822,-1.453272688436563,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.008615157
4433,-0.4490829073213028,-1.1632120515280011,-0.5264940737654978,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.40739247
3240,-0.4490829073213028,1.5951655854338533,1.5918570454826508,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.048102207
2310,-0.4490829073213028,0.5404917830660854,1.1615669743853707,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21380243
3697,-0.4490829073213028,-1.1226476745138563,0.5326814858585766,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6375113
5549,-0.4490829073213028,0.25654114396707095,-1.453272688436563,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.017088687
4824,-0.4490829073213028,-0.9603901664572766,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.54935515
6247,-0.4490829073213028,0.41879865202365063,0.9629715569558568,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.27612445
2087,-0.4490829073213028,-0.8792614124289867,-0.9567841448627781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3794276
2890,-0.4490829073213028,0.2971055209812159,-0.16240247514472228,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11690491
4290,-0.4490829073213028,0.13484801292463622,1.29396391933838,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4635257
3632,2.2267603235331674,1.5951655854338533,0.003093706046539352,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.14947848
5148,-0.4490829073213028,-0.9198257894431316,0.10239141476129633,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3622873
2508,-0.4490829073213028,-1.2037764285421462,-1.4863719246748153,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07840053
2800,-0.4490829073213028,1.5140368314055634,-1.3208757434835536,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0039846087
835,2.2267603235331674,-1.2849051825704358,0.26788759595255796,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6122809
2919,-0.4490829073213028,-1.2037764285421462,0.8305746120028474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6955205
4949,-0.4490829073213028,-1.244340805556291,0.8305746120028474,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.65592206
6192,-0.4490829073213028,-1.2849051825704358,-0.6919902549567595,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.49173597
666,-0.4490829073213028,0.6216205370943753,1.2277654468618753,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2625618
3499,-0.4490829073213028,-1.2037764285421462,-1.3208757434835536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3763386
3789,-0.4490829073213028,-1.1632120515280011,-0.46029560128899316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.44146702
1855,-0.4490829073213028,-1.2849051825704358,0.16858988723780097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40199047
935,-0.4490829073213028,1.5140368314055634,0.5326814858585766,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.064322874
3418,-0.4490829073213028,-0.6764395273582622,-0.2947994200977316,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20644855
4086,2.2267603235331674,0.0942836359104913,1.194666210623623,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.51551837
55,-0.4490829073213028,1.5140368314055634,0.3340860684290626,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.058791924
3144,-0.4490829073213028,-1.2849051825704358,-1.453272688436563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2592742
4551,-0.4490829073213028,-0.9198257894431316,-0.7912879636715164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.30668974
6145,-0.4490829073213028,1.3112149463348388,0.4664830133820719,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.017789751
1343,-0.4490829073213028,0.5404917830660854,-0.6919902549567595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13744779
1840,-0.4490829073213028,1.270650569320694,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.005941078
3845,-0.4490829073213028,0.9055711761933897,0.3340860684290626,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0671062
770,-0.4490829073213028,1.270650569320694,-0.16240247514472228,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04321173
6077,-0.4490829073213028,0.8244424221650999,1.1615669743853707,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16629258
2684,-0.4490829073213028,0.41879865202365063,0.3340860684290626,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18708053
1050,-0.4490829073213028,0.2971055209812159,-0.4933948375272455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10233162
4253,-0.4490829073213028,-0.8792614124289867,0.003093706046539352,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3598715
471,-0.4490829073213028,-0.270795757216813,-1.5194711609130676,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045663662
590,-0.4490829073213028,-0.8792614124289867,0.3671853046673149,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.42595267
3660,-0.4490829073213028,1.5951655854338533,1.194666210623623,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08422196
4101,2.2267603235331674,-1.2849051825704358,0.13549065099954866,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6137694
3412,-0.4490829073213028,-1.1632120515280011,0.40028454090556725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.671934
6708,2.2267603235331674,-0.23023138020266803,0.7643761395263428,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3766543
2016,-0.4490829073213028,1.5951655854338533,1.29396391933838,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.074078344
1444,-0.4490829073213028,0.013154881882201465,0.5326814858585766,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22066328
3177,-0.4490829073213028,-1.2037764285421462,0.4664830133820719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6908737
1750,-0.4490829073213028,0.21597676695292606,-1.4863719246748153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.006920836
4758,-0.4490829073213028,1.270650569320694,0.26788759595255796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.016597675
2861,2.2267603235331674,-0.8386970354148419,0.6319791945733335,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.53559494
3742,-0.4490829073213028,-1.2037764285421462,1.4263608642913892,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7449645
3671,-0.4490829073213028,-0.5953107733299723,-0.4933948375272455,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15761133
5680,-0.4490829073213028,0.8650067991792447,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.005892393
5765,-0.4490829073213028,1.4734724543914186,-1.353974979721806,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.010821506
5539,-0.4490829073213028,0.9055711761933897,-1.453272688436563,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.023605498
1666,-0.4490829073213028,1.4329080773772735,1.3270631555766323,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03356401
2280,-0.4490829073213028,-0.9198257894431316,0.8305746120028474,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.55764115
26,-0.4490829073213028,0.49992740605194047,0.7974753757645952,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16797702
6990,2.2267603235331674,0.49992740605194047,0.3340860684290626,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.17525811
4461,-0.4490829073213028,1.3112149463348388,1.1284677381471184,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13863984
4915,-0.4490829073213028,0.74331366813681,-1.0229826173392826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03588283
377,2.2267603235331674,1.5951655854338533,1.492559336767894,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17048584
4960,-0.4490829073213028,-1.0415189204855664,0.4664830133820719,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.59337175
1200,2.2267603235331674,-1.2037764285421462,0.5326814858585766,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6066966
2027,-0.4490829073213028,-0.5953107733299723,0.2016891234760533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.399655
4719,2.2267603235331674,-0.8792614124289867,-0.32789865633598386,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38058308
2172,2.2267603235331674,-1.2849051825704358,-1.3208757434835536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65126944
4124,-0.4490829073213028,-1.2849051825704358,1.0291700294323614,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7111988
6696,-0.4490829073213028,-0.6358751503441172,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3516352
3548,-0.4490829073213028,0.2971055209812159,-0.46029560128899316,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.12067334
4809,-0.4490829073213028,1.5951655854338533,-0.8905856723862734,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010737437
420,-0.4490829073213028,1.0678286842499694,1.4594601005296417,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14422685
4010,-0.4490829073213028,1.0272643072358245,-1.3208757434835536,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0062685264
1251,-0.4490829073213028,-1.244340805556291,-1.1884787985305443,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3170949
6246,2.2267603235331674,-0.8386970354148419,1.0953685019088661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667865
4182,-0.4490829073213028,0.21597676695292606,-1.4863719246748153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.008936304
1710,2.2267603235331674,-0.43305326527339266,1.0622692656706136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.49164158
6936,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08186347
1254,2.2267603235331674,0.9866999302216795,1.194666210623623,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13159242
5712,-0.4490829073213028,-1.0009545434714215,0.3671853046673149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6363641
4050,-0.4490829073213028,1.3923437003631287,0.4995822496203242,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07833599
4538,-0.4490829073213028,0.2971055209812159,-1.4863719246748153,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.015645742
6387,-0.4490829073213028,1.230086192306549,-0.8574864361480211,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016724553
605,-0.4490829073213028,0.7838780451509549,0.6650784308115858,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.19157802
6211,-0.4490829073213028,-0.757568281386552,0.6981776670498382,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.503124
5840,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21700273
4680,-0.4490829073213028,-1.2849051825704358,0.2016891234760533,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6456031
2980,-0.4490829073213028,1.270650569320694,0.7312769032880905,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.039825346
1909,-0.4490829073213028,-0.43305326527339266,0.4664830133820719,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17188129
5410,-0.4490829073213028,-0.6358751503441172,-1.5194711609130676,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.040127512
2247,-0.4490829073213028,-1.2849051825704358,-1.5194711609130676,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1348542
4920,-0.4490829073213028,-0.9198257894431316,1.1284677381471184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.69006926
4486,-0.4490829073213028,-0.5141820193016825,0.7974753757645952,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4449406
6846,-0.4490829073213028,1.0678286842499694,-1.5525703971513198,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0069411225
3079,-0.4490829073213028,0.702749291122665,0.2016891234760533,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08824845
2556,2.2267603235331674,-1.2849051825704358,-1.3208757434835536,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.38895655
2039,-0.4490829073213028,1.3923437003631287,-1.2877765072453013,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015821122
3799,-0.4490829073213028,0.74331366813681,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.021969642
3764,-0.4490829073213028,-1.1226476745138563,-0.8243871999097687,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.58134276
1912,-0.4490829073213028,-0.7981326584006969,-0.9898833811010304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33119988
1124,2.2267603235331674,-1.1632120515280011,-0.5264940737654978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5162207
1096,2.2267603235331674,-1.244340805556291,0.6319791945733335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7245983
533,-0.4490829073213028,-0.43305326527339266,0.3671853046673149,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.34029362
623,-0.4490829073213028,-0.6764395273582622,0.13549065099954866,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24193558
3327,-0.4490829073213028,-0.5547463963158273,-0.5264940737654978,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14968413
3496,-0.4490829073213028,-0.43305326527339266,0.003093706046539352,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.24998775
2134,-0.4490829073213028,1.3923437003631287,0.036192942284791675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.047547925
4503,-0.4490829073213028,-0.717003904372407,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.024874836
1984,-0.4490829073213028,0.6216205370943753,-0.8574864361480211,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.047808547
10,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24526292
5714,-0.4490829073213028,-1.244340805556291,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.67236894
6295,-0.4490829073213028,-0.3519245112451028,1.29396391933838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5865304
4865,-0.4490829073213028,-0.43305326527339266,0.6650784308115858,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4778929
6090,-0.4490829073213028,1.1083930612641142,-0.3609978925742362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06685691
814,-0.4490829073213028,-0.8386970354148419,-0.3609978925742362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3640633
6314,2.2267603235331674,-1.244340805556291,0.9960707931941091,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7059948
1734,2.2267603235331674,0.6216205370943753,0.2016891234760533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19647822
2143,-0.4490829073213028,-1.2849051825704358,0.16858988723780097,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.57673585
4607,2.2267603235331674,0.41879865202365063,0.9629715569558568,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33514068
3694,-0.4490829073213028,0.41879865202365063,-1.4863719246748153,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.009577887
7014,-0.4490829073213028,-0.8386970354148419,1.0291700294323614,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.576428
680,-0.4490829073213028,-1.2849051825704358,0.9960707931941091,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.71145225
3645,-0.4490829073213028,-0.5953107733299723,-0.9898833811010304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12587948
2405,-0.4490829073213028,-0.270795757216813,-0.4933948375272455,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19462252
4658,-0.4490829073213028,-0.10853824916023329,0.6319791945733335,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28319696
4343,-0.4490829073213028,-0.3519245112451028,1.0291700294323614,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.45736536
4024,-0.4490829073213028,0.6621849141085202,0.7312769032880905,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22144705
6527,-0.4490829073213028,0.5810561600802303,0.003093706046539352,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14316063
522,-0.4490829073213028,-0.02740949513194345,0.16858988723780097,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21225719
5160,2.2267603235331674,0.37823427500950574,0.9960707931941091,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.31051162
2619,-0.4490829073213028,-0.9198257894431316,-1.5194711609130676,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03157091
5371,-0.4490829073213028,-1.2037764285421462,0.003093706046539352,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.59582615
6921,-0.4490829073213028,1.4734724543914186,1.3270631555766323,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16757524
6424,-0.4490829073213028,0.2971055209812159,-1.3208757434835536,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.012450814
575,-0.4490829073213028,-0.3924888882592477,0.9629715569558568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.56544065
662,-0.4490829073213028,0.4593630290377956,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0074130143
3998,-0.4490829073213028,0.13484801292463622,0.8305746120028474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34943694
1321,-0.4490829073213028,1.270650569320694,-1.5194711609130676,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.020306712
6105,-0.4490829073213028,-1.2849051825704358,-1.453272688436563,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.42505804
5007,-0.4490829073213028,-1.2849051825704358,0.2016891234760533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7002324
5188,2.2267603235331674,-0.7981326584006969,0.7974753757645952,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5206789
3957,-0.4490829073213028,0.25654114396707095,1.1615669743853707,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07337006
5003,-0.4490829073213028,-1.244340805556291,0.3009868321908103,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5680382
1768,-0.4490829073213028,0.7838780451509549,1.5256585730061463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24147533
1422,-0.4490829073213028,0.2971055209812159,1.3601623918148846,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.28370303
914,-0.4490829073213028,-1.2849051825704358,-0.46029560128899316,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.38990766
1306,-0.4490829073213028,0.6216205370943753,0.2016891234760533,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15137908
3654,-0.4490829073213028,-1.2849051825704358,0.16858988723780097,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.55059636
721,-0.4490829073213028,-1.2849051825704358,0.5988799583350812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.71258366
4221,-0.4490829073213028,0.37823427500950574,-0.03000553019171297,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.066445865
220,-0.4490829073213028,-0.10853824916023329,1.4263608642913892,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.39487854
4504,-0.4490829073213028,-1.244340805556291,-0.6257917824802548,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47138125
